OBJECTID,AFFGEOID,TRACTCE,ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,SHAPE_Length,SHAPE_Area
4112,1400000US37183053004,53004,37, North Carolina,NC,37183, Wake,37183053004,"Census Tract 530.04, Wake County, North Carolina",1.09318565,2510,141,1158,25,1039,76,47,46,72,44,60977,11170,54,57,508,106,498,47,121,58,59,40.8,334,210.3,15,53.7,165,87,0,12,0,17,0,12,0,12,1.9,1.8,5.2,3,60977,11170,2.9,2.9,20.2,3.8,19.8,1.5,4.8,2.3,5.7,3.9,13.3,8.3,0.6,2.3,14.2,7.5,0,3,0,1.6,0,3.3,0,0.5,0.0361,0.207,0.0341,0.0953,0.3725,0.0303,0.8487,0.2906,0.0459,0.2982,1.4833,0.1803,0.2961,0.3663,0.6623,0.3118,0.7313,0,0,0,0,0.7313,0.0431,3.2495,0.0237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,52,2.6,2.1,2570,0.073765325661569,0.000315171995
4113,1400000US37183053005,53005,37, North Carolina,NC,37183, Wake,37183053005,"Census Tract 530.05, Wake County, North Carolina",3.21817793,5243,309,1821,36,1799,44,150,179,47,34,60702,7276,61,41,584,122,1340,166,427,210,97,72.6,702,469.1,31,79.2,0,24,12,19,0,24,28,35,0,17,2.9,3.5,1.8,1.3,60702,7276,1.7,1.1,11.1,2.5,25.6,2.8,8.1,3.9,5.4,4,13.4,8.9,0.6,1.6,0,1.3,0.7,1,0,1.3,1.6,2,0,0.3,0.0679,0.0245,0.0346,0.0465,0.1735,0.0045,0.3374,0.6837,0.2051,0.275,1.5012,0.1885,0.2975,0.3594,0.6569,0.3088,0,0.495,0,0.1479,0,0.643,0.0353,2.9746,0.0142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,96,2,1.8,3181,0.126014337420712,0.000831385039
4114,1400000US37183053006,53006,37, North Carolina,NC,37183, Wake,37183053006,"Census Tract 530.06, Wake County, North Carolina",3.68308489,3056,222,1152,57,1128,59,44,35,111,80,46944,7977,73,54,357,109,669,122,277,112,12,24.2,317,324,13,51.9,0,17,12,20,0,17,77,53,0,12,1.5,1.2,6.5,4.4,46944,7977,3.3,2.4,11.7,3.7,21.9,3.7,9.1,3.8,1.1,2.1,10.4,10.6,0.4,1.7,0,1.5,1,1.7,0,1.5,6.8,4.7,0,0.4,0.0264,0.3209,0.0874,0.1134,0.5481,0.0678,0.3739,0.4275,0.2752,0.036,1.1126,0.0724,0.2398,0.3085,0.5483,0.2483,0,0.5311,0,0.5764,0,1.1075,0.0934,3.3166,0.0267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,1.6,1.4,1452,0.139742662347182,0.000952795492
4115,1400000US37183053007,53007,37, North Carolina,NC,37183, Wake,37183053007,"Census Tract 530.07, Wake County, North Carolina",5.02677777,2951,175,1163,118,1114,110,40,47,64,58,44379,3945,62,57,406,64,579,64,207,93,0,17,293,261.3,25,62,0,17,12,19,0,17,58,61,0,12,1.4,1.6,3.9,3.4,44379,3945,2.9,2.6,13.8,2.2,19.6,1.8,7,3.3,0,1.5,9.9,8.8,0.9,2.1,0,1.5,1,1.6,0,1.5,5.2,5.5,0,0.4,0.0244,0.1085,0.106,0.0953,0.3343,0.024,0.5117,0.2786,0.1372,0,0.9275,0.0483,0.2307,0.4175,0.6481,0.3039,0,0.5311,0,0.4769,0,1.0081,0.0784,2.9179,0.0128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,2.7,2.5,2428,0.154470113754801,0.001341451092001
4116,1400000US37183053008,53008,37, North Carolina,NC,37183, Wake,37183053008,"Census Tract 530.08, Wake County, North Carolina",9.76927288,8299,712,3714,101,3453,199,893,410,405,190,37945,4786,438,208,865,180,1677,409,738,297,264,119.8,2563,1004.1,85,91.5,762,201.6,173,124,161,115.4,43,43,23,20,10.8,4.7,8.4,4,37945,4786,7.7,3.5,10.4,2.2,20.2,4.6,8.9,3.4,7.6,3.4,30.9,11.8,1.1,1.1,20.5,5.4,4.7,3.3,4.7,3.3,1.2,1.2,0.3,0.2,0.407,0.4921,0.1759,0.3344,1.4094,0.3255,0.2973,0.3133,0.2609,0.4496,1.321,0.1207,0.541,0.4583,0.9993,0.5169,0.8085,0.691,0.7753,0.1087,0.5081,2.8915,0.7295,6.6212,0.3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,305,11,3.6,8099,0.310348155796153,0.002747269547499
4117,1400000US37183053009,53009,37, North Carolina,NC,37183, Wake,37183053009,"Census Tract 530.09, Wake County, North Carolina",11.31291987,7849,964,3030,119,2756,192,2120,1016,509,265,23754,3316,1084,374,723,34,2571,647,573,310,326,204.8,3982,1089.2,572,290.5,274,156.2,1022,208,268,195.4,131,102,7,6,27,10.7,12.6,6,23754,3316,22.3,6.6,9.2,1.2,32.8,7.2,7.3,3.9,11.8,7.4,50.7,12.4,8.5,4.2,9,5.1,33.7,6.6,9.7,7.1,4.8,3.7,0.1,0.1,0.8177,0.7593,0.5591,0.8039,2.94,0.7822,0.2305,0.938,0.1545,0.7003,2.0234,0.4966,0.7052,0.8411,1.5462,0.8114,0.6373,0.9642,0.9092,0.4469,0.375,3.3326,0.8853,9.8423,0.8436,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,3,2013,528,25.6,6.1,9920,0.243833357027973,0.002929223541
4118,1400000US37183053105,53105,37, North Carolina,NC,37183, Wake,37183053105,"Census Tract 531.05, Wake County, North Carolina",3.03819224,3759,261,1516,78,1428,113,123,143,234,138,29546,2827,118,64,527,77,1027,148,513,195,184,102.5,946,391.6,26,54.6,14,25.1,8,14,6,15.6,33,31,16,25,3.3,3.8,12.7,7.5,29546,2827,4.8,2.5,14,2.1,27.3,3.5,13.8,4.9,12.9,7.1,25.2,10.3,0.7,1.5,0.9,1.7,0.5,0.9,0.4,1.1,2.3,2.2,0.4,0.7,0.0833,0.7637,0.3508,0.1857,1.3836,0.3169,0.5246,0.7785,0.611,0.7458,2.6599,0.8659,0.4757,0.3843,0.86,0.4252,0.3141,0.4574,0.2341,0.2196,0.5714,1.7966,0.2657,6.7001,0.4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,220,11.8,5.8,5294,0.111804260020373,0.000790156522501
4119,1400000US37183053106,53106,37, North Carolina,NC,37183, Wake,37183053106,"Census Tract 531.06, Wake County, North Carolina",3.01871262,3825,448,1414,92,1351,93,757,432,253,143,23630,3284,409,178,568,142,921,203,567,167,113,89.1,1611,512.1,244,356.5,252,108.9,0,12,74,69.1,255,112,3,5,19.8,10.8,12.7,7.4,23630,3284,16.2,6.5,14.8,3.9,24.1,4.5,14.8,4.5,8.4,6.6,42.1,12.4,6.8,9.9,17.8,7.6,0,2.4,5.5,5.1,18.9,8.2,0.1,0.1,0.6902,0.7637,0.5643,0.6677,2.6858,0.7133,0.5771,0.5853,0.6712,0.5018,2.3354,0.7015,0.6449,0.8074,1.4523,0.763,0.7787,0,0.813,0.869,0.366,2.8266,0.7022,9.3001,0.7809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,504,25.8,11.2,2073,0.1367315223457,0.000782340592499
4120,1400000US37183053107,53107,37, North Carolina,NC,37183, Wake,37183053107,"Census Tract 531.07, Wake County, North Carolina",9.1351239,9590,593,3673,215,3582,221,1143,523,379,179,26387,3520,839,299,1278,195,2237,267,869,277,291,138.4,3340,815.6,208,150.4,148,129.5,28,47,18,34.5,173,144,53,52,12,5.4,7.3,3.3,26387,3520,12.6,4.6,13.3,1.9,23.3,2.4,9.1,2.7,8.1,3.8,34.8,8.2,2.3,1.7,4,3.5,0.8,1.3,0.5,1,4.8,3.9,0.6,0.5,0.453,0.3949,0.4556,0.5506,1.8541,0.4656,0.4789,0.5323,0.2752,0.4849,1.7713,0.3307,0.5821,0.6145,1.1966,0.6261,0.4928,0.509,0.2536,0.4469,0.6094,2.3118,0.4716,7.1338,0.4785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1627,526,17,5.2,8154,0.223311602750304,0.002348651915001
4121,1400000US37183053108,53108,37, North Carolina,NC,37183, Wake,37183053108,"Census Tract 531.08, Wake County, North Carolina",13.31161317,6710,495,2729,167,2402,199,659,381,374,124,24564,2277,210,129,517,99,1989,203,435,188,198,132.4,1413,639.6,169,119.7,0,24,476,165,20,39.8,33,37,6,6,9.9,5.8,10.7,3.3,24564,2277,4.9,3,7.7,1.5,29.6,2.1,6.5,2.9,8.2,5.5,21.1,9.4,2.8,2,0,0.9,17.4,5.8,0.8,1.7,1.4,1.5,0.1,0.1,0.3714,0.6591,0.5257,0.1908,1.747,0.4308,0.1549,0.866,0.1098,0.4935,1.6242,0.248,0.4204,0.6514,1.0718,0.5565,0,0.8692,0.3364,0.1283,0.3752,1.709,0.2368,6.1521,0.3255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,320,13.4,4.6,3255,0.29123774756211,0.0034545339265
4122,1400000US37183053109,53109,37, North Carolina,NC,37183, Wake,37183053109,"Census Tract 531.09, Wake County, North Carolina",13.06411677,8330,544,2962,125,2820,135,545,278,250,143,31258,3114,380,197,699,91,2625,306,521,188,231,122.1,2028,833.1,276,220.7,0,24,243,108,0,24,80,81,1,3,6.5,3.2,5.9,3.2,31258,3114,7.2,3.5,8.4,1.1,31.5,3,6.3,2.2,8.2,4.3,24.3,9.9,3.5,2.8,0,0.8,8.2,3.6,0,0.9,2.8,2.9,0,0,0.2236,0.2669,0.3041,0.3088,1.1034,0.2266,0.1886,0.9148,0.1009,0.4895,1.6938,0.2856,0.4654,0.6897,1.1551,0.6022,0,0.7552,0,0.2691,0.2975,1.3219,0.1343,5.2742,0.2012,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,927,324,11.1,3.6,6162,0.330061566775086,0.003406132732499
4123,1400000US37183053110,53110,37, North Carolina,NC,37183, Wake,37183053110,"Census Tract 531.10, Wake County, North Carolina",11.2314454,5760,502,2117,107,1935,126,422,227,448,179,27161,3382,297,127,521,86,1384,246,512,146,198,90.5,1372,719.2,41,82.7,0,24,323,123,47,47.4,77,57,16,11,7.3,3.8,13,4.6,27161,3382,7.7,3.3,9,1.7,24,3.7,8.9,2.5,10.2,4.6,23.8,12.3,0.8,1.5,0,1.1,15.3,5.6,2.4,2.4,4,2.9,0.3,0.2,0.2589,0.7762,0.4278,0.3344,1.7974,0.447,0.2196,0.5817,0.2609,0.6196,1.6817,0.2787,0.4583,0.395,0.8533,0.4212,0,0.8486,0.5948,0.3824,0.5084,2.3343,0.4815,6.6667,0.4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,266,11.9,4.5,11611,0.236683011412805,0.002900388746
4124,1400000US37183053111,53111,37, North Carolina,NC,37183, Wake,37183053111,"Census Tract 531.11, Wake County, North Carolina",6.30167924,5607,616,2126,99,2003,121,1046,655,103,98,26276,3359,393,162,523,145,1723,402,500,210,370,137.2,1908,690.5,181,114.9,138,101.2,277,160,49,73,96,78,6,11,18.8,10,3.7,3.3,26276,3359,11.4,4.4,9.3,2.8,30.7,6.3,8.9,3.5,18.5,6.8,34,11.7,3.6,2.2,6.5,4.7,13,7.5,2.4,3.6,4.8,3.8,0.1,0.2,0.6666,0.0961,0.4596,0.5034,1.7257,0.4244,0.2355,0.8965,0.2609,0.8949,2.2878,0.6736,0.574,0.6945,1.2685,0.666,0.5742,0.8233,0.5966,0.4469,0.3903,2.8314,0.7043,8.1134,0.6259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,333,17,4.8,2941,0.172747438070934,0.0016293467965
4125,1400000US37183053201,53201,37, North Carolina,NC,37183, Wake,37183053201,"Census Tract 532.01, Wake County, North Carolina",10.30323573,11810,1086,3849,108,3710,151,584,429,331,155,38919,4558,243,189,696,122,4131,718,678,181,276,161.5,2873,1237.8,118,117.8,0,26.9,285,157,115,117.7,233,159,1,3,5,3.5,5.5,2.4,38919,4558,3.4,2.7,5.9,1.2,35,5.2,5.7,1.6,7.4,4.3,24.3,10.2,1.1,1.1,0,0.7,7.4,4,3.1,3.2,6.3,4.2,0,0,0.1563,0.2326,0.1627,0.1184,0.67,0.0988,0.083,0.9672,0.0757,0.4346,1.5606,0.2161,0.4652,0.4665,0.9316,0.4688,0,0.7425,0.666,0.5476,0.2964,2.2524,0.4457,5.4147,0.2202,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,699,295,5.9,2.3,9638,0.20754418369145,0.002664226876
4126,1400000US37183053202,53202,37, North Carolina,NC,37183, Wake,37183053202,"Census Tract 532.02, Wake County, North Carolina",2.7400825,4869,419,1520,46,1488,71,49,51,165,71,39521,3984,78,56,577,110,1559,288,384,152,51,47,684,589,0,68,0,17,32,50,12,22.5,46,42,0,12,1,1.1,7.4,3.2,39521,3984,2.6,1.9,11.9,2.3,32,5.2,7.9,3.2,3.4,3.2,14,12,0,1.5,0,1.1,2.1,3.3,0.8,1.5,3.1,2.8,0,0.2,0.0173,0.4043,0.155,0.0826,0.6592,0.0962,0.3871,0.9254,0.1921,0.1357,1.6403,0.2562,0.3094,0,0.3094,0.1262,0,0.6089,0.3307,0.2989,0,1.2384,0.1168,3.8473,0.0557,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,87,57,1.8,1.2,3820,0.130227663053806,0.0007462344265
4127,1400000US37183053203,53203,37, North Carolina,NC,37183, Wake,37183053203,"Census Tract 532.03, Wake County, North Carolina",2.92139908,7563,544,2476,132,2457,131,255,184,258,126,29894,3063,101,72,503,147,2515,328,347,148,121,87.4,2382,878.7,63,87.1,249,186.3,59,67,98,80.8,20,26,0,17,3.4,2.5,6.7,3,29894,3063,2.2,1.5,6.7,1.9,33.3,3.6,4.6,2,4.9,3.5,31.5,11.4,0.9,1.3,10.1,7.5,2.4,2.7,4,3.3,0.8,1.1,0,0.2,0.0877,0.3399,0.3408,0.0656,0.834,0.1448,0.1118,0.9456,0.0406,0.2389,1.3369,0.1258,0.5479,0.4303,0.9782,0.5,0.6588,0.6228,0.7361,0.0741,0,2.0918,0.3777,5.2409,0.197,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,551,250,7.3,3.2,3855,0.111566220700794,0.000752082574001
4128,1400000US37183053204,53204,37, North Carolina,NC,37183, Wake,37183053204,"Census Tract 532.04, Wake County, North Carolina",1.47138723,4704,324,1872,99,1701,140,62,57,86,68,29715,4300,208,103,251,52,1528,152,405,167,123,99.7,1371,458.9,10,48.5,245,132.9,0,12,14,25.1,49,37,11,16,1.3,1.2,3.5,2.9,29715,4300,7,3.4,5.3,1.1,32.5,2.3,8.6,3.6,7.2,5.8,29.1,9.5,0.2,1.2,13.1,7.1,0,1.8,0.8,1.5,2.9,2.2,0.2,0.3,0.0226,0.0842,0.3457,0.2983,0.7508,0.1206,0.0655,0.9338,0.2403,0.4189,1.6584,0.2657,0.5218,0.2347,0.7565,0.3645,0.7132,0,0.3342,0.279,0.4845,1.8108,0.2708,4.9766,0.1644,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,216,143,4.6,3,3050,0.085951992811728,0.000381837416
4129,1400000US37183053205,53205,37, North Carolina,NC,37183, Wake,37183053205,"Census Tract 532.05, Wake County, North Carolina",3.18200095,1887,214,722,41,722,41,94,88,39,34,44807,11325,105,87,212,107,529,168,182,95,53,49.5,229,329.1,0,48,0,17,27,36,0,17,6,9,0,12,5,4.6,4.2,3.7,44807,11325,8.1,7,11.2,6.4,28,8.3,9.6,4.7,7.3,6.8,12.1,17.4,0,2.8,0,2.4,3.7,5,0,2.4,0.8,1.3,0,0.6,0.1563,0.129,0.1026,0.3547,0.7425,0.1183,0.3435,0.8097,0.3124,0.4273,1.8929,0.4073,0.2743,0,0.2743,0.1093,0,0.6664,0,0.0741,0,0.7404,0.0439,3.6502,0.0436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,94,7.1,4.8,2275,0.126974076177823,0.000856811786499
4130,1400000US37183053206,53206,37, North Carolina,NC,37183, Wake,37183053206,"Census Tract 532.06, Wake County, North Carolina",5.58546427,4166,482,1635,188,1469,183,367,208,163,93,27114,3114,56,54,314,47,1369,191,233,95,140,83.2,1295,631.5,16,53.3,11,20.8,47,51,0,17,11,17,0,12,8.8,4.9,7.4,4.2,27114,3114,2.2,2.1,7.5,1.2,32.9,2.6,5.6,2.2,9.5,5.5,31.1,14.7,0.4,1.4,0.7,1.3,2.9,3,0,1.2,0.7,1.1,0,0.3,0.3248,0.4043,0.4295,0.0656,1.2242,0.2654,0.1457,0.9398,0.0719,0.5778,1.7352,0.309,0.5434,0.3074,0.8509,0.4197,0.2877,0.6418,0,0.0646,0,0.9941,0.073,4.8044,0.1442,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,230,186,5.5,4.5,4313,0.162163033127441,0.001459389598001
4131,1400000US37183053207,53207,37, North Carolina,NC,37183, Wake,37183053207,"Census Tract 532.07, Wake County, North Carolina",40.68079051,7339,450,2598,154,2454,174,333,259,340,149,32965,2555,130,86,472,127,2264,228,542,252,122,107.4,1333,746.8,53,93.9,0,24,169,83,42,64.3,54,49,10,14,4.5,3.5,8.4,3.5,32965,2555,2.8,1.9,6.4,1.7,30.8,2.5,7.4,3.3,5,4.4,18.2,10.1,0.8,1.4,0,0.9,6.5,3.2,1.7,2.6,2.2,2,0.1,0.2,0.1347,0.4921,0.2649,0.0907,0.9825,0.1899,0.1004,0.8992,0.16,0.2426,1.4022,0.1477,0.3771,0.4037,0.7808,0.3785,0,0.7265,0.4943,0.2096,0.4156,1.846,0.2837,5.0115,0.1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,238,6.7,3.1,2857,0.48082869186957,0.011700272854002
4132,1400000US37183053405,53405,37, North Carolina,NC,37183, Wake,37183053405,"Census Tract 534.05, Wake County, North Carolina",3.06045488,4840,230,1854,74,1771,86,66,72,106,56,60687,5647,56,39,591,85,1326,130,251,85,45,31.8,809,312.1,26,50.1,283,97.2,0,12,0,17,70,38,0,12,1.4,1.5,4.3,2.2,60687,5647,1.8,1.2,12.2,1.6,27.4,2.3,5.2,1.7,2.5,1.8,16.7,6.4,0.6,1.1,15.3,5.2,0,1.9,0,1,4,2.1,0,0.2,0.0244,0.1359,0.0347,0.0501,0.2451,0.0111,0.4069,0.7821,0.0573,0.0879,1.3341,0.1249,0.3544,0.3421,0.6965,0.3303,0.7463,0,0,0.3824,0,1.1287,0.097,3.4045,0.0304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,74,2.1,1.5,8876,0.130274603219579,0.000796732644
4133,1400000US37183053408,53408,37, North Carolina,NC,37183, Wake,37183053408,"Census Tract 534.08, Wake County, North Carolina",1.06598747,4224,207,1290,36,1290,36,177,149,157,97,44597,4406,27,40,192,43,1411,107,138,70,121,52.5,1188,267.9,82,84.1,0,17,0,12,0,17,10,15,0,12,4.2,3.6,7.1,4.3,44597,4406,1,1.5,4.5,1,33.4,1.9,3.3,1.6,9.4,4.1,28.1,6.2,2,2.1,0,1.3,0,2.7,0,1.3,0.8,1.2,0,0.3,0.1213,0.3767,0.1043,0.0255,0.6277,0.0877,0.0461,0.9479,0.0192,0.5686,1.5818,0.2263,0.511,0.5847,1.0957,0.5695,0,0,0,0.0741,0,0.0741,0.0099,3.3793,0.0293,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,247,170,5.8,4,3671,0.084108383600031,0.000277121238
4134,1400000US37183053409,53409,37, North Carolina,NC,37183, Wake,37183053409,"Census Tract 534.09, Wake County, North Carolina",2.17974347,7017,286,2177,44,2147,49,163,195,173,99,41915,2960,81,60,333,74,2342,177,378,125,175,101.4,2243,560.5,80,82.4,0,24,19,30,0,24,18,28,0,17,2.3,2.8,4.5,2.5,41915,2960,1.9,1.3,4.7,1,33.4,2.1,5.4,1.7,8.2,4.7,32,7.9,1.2,1.3,0,1.1,0.9,1.4,0,1.1,0.8,1.3,0,0.2,0.0479,0.1508,0.1278,0.0538,0.3804,0.0316,0.0507,0.9475,0.0642,0.4867,1.5491,0.2108,0.5525,0.4871,1.0396,0.5391,0,0.5202,0,0.0741,0,0.5942,0.0314,3.5633,0.0387,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,315,201,4.5,2.9,4894,0.099321195494675,0.0005631736985
4135,1400000US37183053410,53410,37, North Carolina,NC,37183, Wake,37183053410,"Census Tract 534.10, Wake County, North Carolina",1.80685775,5168,277,1669,92,1627,86,102,84,135,88,56786,5547,119,84,282,157,1863,184,156,125,43,26.6,2415,398.9,138,110.4,175,99,0,17,12,23.3,8,14,0,17,2,1.7,5.4,3.6,56786,5547,3.8,2.6,5.5,3,36,3,3,2.4,2.6,1.6,46.7,7.3,3,2.4,10.5,5.9,0,2.1,0.7,1.4,0.5,0.9,0,0.3,0.0395,0.2243,0.0447,0.1377,0.4461,0.0447,0.0708,0.9762,0.0165,0.0931,1.1566,0.0804,0.6786,0.6608,1.3394,0.7042,0.6674,0,0.315,0.0466,0,1.029,0.0815,3.9711,0.0646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,128,90,2.5,1.8,1487,0.094115759175587,0.000467222188
4136,1400000US37183053411,53411,37, North Carolina,NC,37183, Wake,37183053411,"Census Tract 534.11, Wake County, North Carolina",7.5557393,6695,530,2549,108,2237,193,281,366,131,122,46156,4365,29,49,284,92,2360,243,134,116,101,102.4,2038,796.1,49,80.1,714,233.8,40,46,14,28.6,65,63,0,17,4.2,5.4,4,3.7,46156,4365,0.7,1.2,4.2,1.3,35.3,2.3,2,1.7,4.5,4.6,30.4,11.6,0.8,1.3,28,9.1,1.6,1.8,0.6,1.3,2.9,2.8,0,0.3,0.1213,0.1153,0.0922,0.0184,0.3472,0.0261,0.0409,0.9702,0.0109,0.209,1.231,0.0962,0.5362,0.4058,0.9421,0.4752,0.8652,0.5792,0.2863,0.279,0,2.0097,0.3452,4.53,0.1149,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,99,86,1.5,1.3,3600,0.203733831434918,0.0019516959315
4137,1400000US37183053412,53412,37, North Carolina,NC,37183, Wake,37183053412,"Census Tract 534.12, Wake County, North Carolina",10.66631486,6670,362,2264,79,2250,82,172,143,162,110,41996,4137,85,75,385,78,2137,176,436,196,153,98.3,1846,514.8,91,114.9,400,160.3,50,77,8,23.3,34,54,4,11,2.6,2.2,4.2,2.8,41996,4137,2.1,1.8,5.8,1.1,32,2,6.6,3,6.8,4.4,27.7,7.6,1.5,1.9,17.7,7.1,2.2,3.4,0.4,1,1.5,2.4,0.1,0.2,0.0571,0.129,0.1271,0.0615,0.3746,0.0307,0.0801,0.9259,0.1152,0.3855,1.5067,0.191,0.5061,0.523,1.0292,0.5334,0.7767,0.6139,0.2235,0.1382,0.3518,2.104,0.3824,5.0144,0.1686,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,201,135,3,2,3711,0.237346831452437,0.0027652590275
4138,1400000US37183053413,53413,37, North Carolina,NC,37183, Wake,37183053413,"Census Tract 534.13, Wake County, North Carolina",17.47728888,5616,419,1874,100,1804,100,126,105,231,113,36665,3644,156,151,514,67,1823,208,585,177,47,47.2,1047,611.9,57,77.8,17,30.2,71,45,9,22.7,12,20,1,7,2.2,1.9,8.3,3.7,36665,3644,4.5,4.3,9.2,1.4,32.5,2.8,10.4,3.1,2.6,2.6,18.6,10.8,1.1,1.5,0.9,1.6,3.8,2.4,0.5,1.3,0.7,1.1,0,0.1,0.0453,0.4834,0.1954,0.1715,0.8956,0.1636,0.2305,0.9334,0.3723,0.0911,1.6273,0.2497,0.3849,0.4679,0.8528,0.4208,0.3126,0.6689,0.2527,0.0646,0.3048,1.6036,0.205,4.9792,0.1646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,185,111,3.3,2,1608,0.310769965089409,0.0045802858495
4139,1400000US37183053414,53414,37, North Carolina,NC,37183, Wake,37183053414,"Census Tract 534.14, Wake County, North Carolina",2.68831626,8311,493,3067,137,2856,162,106,142,253,128,39304,4721,66,80,322,120,3140,318,271,164,381,149.4,1685,782.8,27,71.5,90,70.6,38,44,13,27.8,87,84,0,17,1.3,1.7,5.9,2.9,39304,4721,1.3,1.6,3.9,1.4,37.8,3.1,3.3,1.9,13.3,5.2,20.3,9.3,0.4,0.9,2.9,2.3,1.2,1.4,0.5,1,3,2.9,0,0.2,0.0226,0.2669,0.1576,0.0335,0.4806,0.0518,0.0362,0.986,0.0192,0.7629,1.8042,0.3505,0.4092,0.281,0.6902,0.3271,0.4457,0.5489,0.242,0.2889,0,1.5255,0.1832,4.5005,0.1115,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,303,218,3.6,2.6,4766,0.119054721458391,0.0006919803265
